order_id,order_date,store_id,region,channel,category,product,units,unit_price,discount_pct,unit_cost,customer_segment,payment_method,returned,satisfaction,gross_sales,discount_amount,net_sales,total_cost,gross_profit,margin_pct,is_high_value_order
ORD-001295,2025-10-05,ZAP-01,Occidente,Online,Deportes,Mancuernas 10 kg,1,917.86,0.0,517.16,Nuevo,Tarjeta,False,5,917.86,0.0,917.86,517.16,400.7,43.66,False
ORD-001327,2025-10-05,VER-01,Golfo,Online,Electrónica,Audífonos Bluetooth,1,732.82,0.05,382.71,Recurrente,Efectivo,False,4,732.82,36.64,696.18,382.71,313.47,45.03,False
ORD-001658,2025-10-05,GDL-01,Occidente,Online,Electrónica,Audífonos Bluetooth,2,683.47,0.0,386.79,Nuevo,Tarjeta,False,1,1366.94,0.0,1366.94,773.58,593.36,43.41,False
ORD-002063,2025-10-05,MER-01,Sureste,Tienda,Electrónica,Teclado mecánico,2,1197.18,0.0,731.84,Nuevo,Tarjeta,False,3,2394.36,0.0,2394.36,1463.68,930.68,38.87,False
ORD-002325,2025-10-05,CHH-01,Norte,Online,Deportes,Tapete de yoga,3,392.91,0.05,157.19,Recurrente,Tarjeta,False,5,1178.73,58.94,1119.79,471.57,648.22,57.89,False
ORD-002442,2025-10-05,ZAP-01,Occidente,Tienda,Hogar,Juego de sábanas,2,673.92,0.05,304.09,Recurrente,Tarjeta,False,2,1347.84,67.39,1280.45,608.18,672.27,52.5,False
ORD-002673,2025-10-05,GDL-02,Occidente,Online,Deportes,Tapete de yoga,1,402.84,0.05,159.16,Recurrente,Tarjeta,False,2,402.84,20.14,382.7,159.16,223.54,58.41,False
ORD-002908,2025-10-05,CAN-01,Sureste,Tienda,Oficina,Silla ergonómica,3,2685.15,0.05,1803.09,Nuevo,Tarjeta,False,4,8055.45,402.77,7652.68,5409.27,2243.41,29.32,True
ORD-001481,2025-10-06,MER-01,Sureste,Tienda,Oficina,Silla ergonómica,3,2978.35,0.0,1810.03,Recurrente,Tarjeta,False,3,8935.05,0.0,8935.05,5430.09,3504.96,39.23,True
ORD-002534,2025-10-06,CDMX-01,Centro,Tienda,Electrónica,Teclado mecánico,2,1186.66,0.05,728.5,Nuevo,Efectivo,False,2,2373.32,118.67,2254.65,1457.0,797.65,35.38,False
ORD-002559,2025-10-06,GDL-02,Occidente,Tienda,Electrónica,Teclado mecánico,1,1201.06,0.15,712.56,Recurrente,Tarjeta,False,4,1201.06,180.16,1020.9,712.56,308.34,30.2,False
ORD-002748,2025-10-06,ZAP-01,Occidente,Tienda,Deportes,Mochila deportiva,2,726.51,0.2,339.34,Nuevo,Tarjeta,False,5,1453.02,290.6,1162.42,678.68,483.74,41.61,False
ORD-002840,2025-10-06,PUE-01,Centro,Online,Electrónica,Monitor 24 pulgadas,1,3356.04,0.15,2284.78,Recurrente,Tarjeta,False,1,3356.04,503.41,2852.63,2284.78,567.85,19.91,False
ORD-002905,2025-10-06,GDL-02,Occidente,Online,Hogar,Cafetera programable,3,1521.36,0.05,855.4,Nuevo,Tarjeta,False,3,4564.08,228.2,4335.88,2566.2,1769.68,40.81,False
ORD-003086,2025-10-06,GDL-02,Occidente,Online,Electrónica,Monitor 24 pulgadas,2,3121.49,0.05,2416.0,Nuevo,Efectivo,False,4,6242.98,312.15,5930.83,4832.0,1098.83,18.53,False
ORD-003347,2025-10-06,MER-01,Sureste,Tienda,Electrónica,Monitor 24 pulgadas,3,3154.68,0.2,2306.44,Nuevo,Tarjeta,False,4,9464.04,1892.81,7571.23,6919.32,651.91,8.61,True
ORD-003458,2025-10-06,MTY-01,Norte,Online,Deportes,Mochila deportiva,1,752.85,0.0,351.2,Recurrente,Tarjeta,False,5,752.85,0.0,752.85,351.2,401.65,53.35,False
ORD-003528,2025-10-06,PUE-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,4,3236.9,0.0,2377.39,Nuevo,Tarjeta,False,4,12947.6,0.0,12947.6,9509.56,3438.04,26.55,True
ORD-000166,2025-10-07,GDL-02,Occidente,Tienda,Oficina,Silla ergonómica,3,2884.75,0.1,1805.82,Nuevo,Efectivo,False,4,8654.25,865.42,7788.83,5417.46,2371.37,30.45,True
ORD-000409,2025-10-07,MER-01,Sureste,Tienda,Electrónica,Teclado mecánico,3,1187.55,0.05,696.96,Recurrente,Tarjeta,False,4,3562.65,178.13,3384.52,2090.88,1293.64,38.22,False
ORD-000668,2025-10-07,MER-01,Sureste,Tienda,Electrónica,Monitor 24 pulgadas,2,3091.96,0.0,2382.36,Empresa,Tarjeta,False,5,6183.92,0.0,6183.92,4764.72,1419.2,22.95,True
ORD-000768,2025-10-07,ZAP-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,1,908.91,0.0,514.55,Nuevo,Tarjeta,False,2,908.91,0.0,908.91,514.55,394.36,43.39,False
ORD-001654,2025-10-07,MER-01,Sureste,Tienda,Oficina,Silla ergonómica,3,2988.02,0.0,1815.95,Recurrente,Tarjeta,False,3,8964.06,0.0,8964.06,5447.85,3516.21,39.23,True
ORD-001851,2025-10-07,GDL-02,Occidente,Tienda,Deportes,Mancuernas 10 kg,2,895.18,0.1,522.46,Recurrente,Transferencia,False,3,1790.36,179.04,1611.32,1044.92,566.4,35.15,False
ORD-002225,2025-10-07,CDMX-01,Centro,Online,Hogar,Cafetera programable,2,1573.86,0.05,865.92,Nuevo,Tarjeta,False,4,3147.72,157.39,2990.33,1731.84,1258.49,42.09,False
ORD-002259,2025-10-07,PUE-01,Centro,Tienda,Electrónica,Teclado mecánico,2,1170.48,0.15,713.02,Recurrente,Tarjeta,False,1,2340.96,351.14,1989.82,1426.04,563.78,28.33,False
ORD-002310,2025-10-07,PUE-01,Centro,Tienda,Deportes,Mochila deportiva,3,748.11,0.15,335.21,Nuevo,Tarjeta,False,4,2244.33,336.65,1907.68,1005.63,902.05,47.29,False
ORD-002358,2025-10-07,PUE-01,Centro,Tienda,Oficina,Lámpara LED,1,551.07,0.1,236.19,Recurrente,Tarjeta,False,5,551.07,55.11,495.96,236.19,259.77,52.38,False
ORD-002376,2025-10-07,MTY-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,1,3349.62,0.2,2354.49,Nuevo,Tarjeta,False,5,3349.62,669.92,2679.7,2354.49,325.21,12.14,False
ORD-002421,2025-10-07,ZAP-01,Occidente,Tienda,Hogar,Cafetera programable,2,1525.57,0.2,885.9,Recurrente,Tarjeta,False,4,3051.14,610.23,2440.91,1771.8,669.11,27.41,False
ORD-002598,2025-10-07,CDMX-01,Centro,Tienda,Oficina,Lámpara LED,3,560.57,0.05,233.98,Nuevo,Tarjeta,False,3,1681.71,84.09,1597.62,701.94,895.68,56.06,False
ORD-002757,2025-10-07,MTY-02,Norte,Tienda,Oficina,Lámpara LED,1,557.39,0.0,240.21,Recurrente,Tarjeta,False,4,557.39,0.0,557.39,240.21,317.18,56.9,False
ORD-002967,2025-10-07,CDMX-01,Centro,Tienda,Electrónica,Teclado mecánico,5,1170.67,0.15,722.72,Recurrente,Tarjeta,False,3,5853.35,878.0,4975.35,3613.6,1361.75,27.37,False
ORD-003559,2025-10-07,CAN-01,Sureste,Tienda,Oficina,Silla ergonómica,2,2990.29,0.1,1875.67,Nuevo,Tarjeta,False,2,5980.58,598.06,5382.52,3751.34,1631.18,30.31,False
ORD-003598,2025-10-07,GDL-02,Occidente,Tienda,Hogar,Juego de sábanas,1,664.45,0.05,305.7,Empresa,Tarjeta,False,2,664.45,33.22,631.23,305.7,325.53,51.57,False
ORD-000348,2025-10-08,MTY-02,Norte,Online,Hogar,Juego de sábanas,1,664.13,0.15,312.36,Recurrente,Transferencia,False,4,664.13,99.62,564.51,312.36,252.15,44.67,False
ORD-000352,2025-10-08,PUE-01,Centro,Tienda,Electrónica,Teclado mecánico,1,1246.25,0.15,726.2,Recurrente,Tarjeta,False,4,1246.25,186.94,1059.31,726.2,333.11,31.45,False
ORD-000581,2025-10-08,CAN-01,Sureste,Tienda,Oficina,Silla ergonómica,2,2844.51,0.0,1825.8,Recurrente,Tarjeta,False,4,5689.02,0.0,5689.02,3651.6,2037.42,35.81,False
ORD-000750,2025-10-08,PUE-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,5,3365.24,0.0,2331.28,Recurrente,Efectivo,False,4,16826.2,0.0,16826.2,11656.4,5169.8,30.72,True
ORD-001182,2025-10-08,PUE-01,Centro,Tienda,Oficina,Silla ergonómica,1,2725.13,0.0,1777.85,Recurrente,Transferencia,False,5,2725.13,0.0,2725.13,1777.85,947.28,34.76,False
ORD-001285,2025-10-08,GDL-02,Occidente,Tienda,Oficina,Organizador de escritorio,2,293.83,0.05,108.0,Recurrente,Tarjeta,False,2,587.66,29.38,558.28,216.0,342.28,61.31,False
ORD-001597,2025-10-08,CAN-01,Sureste,Tienda,Deportes,Mochila deportiva,1,711.84,0.05,336.64,Nuevo,Tarjeta,False,4,711.84,35.59,676.25,336.64,339.61,50.22,False
ORD-001622,2025-10-08,GDL-02,Occidente,Tienda,Oficina,Lámpara LED,1,556.52,0.0,242.76,Empresa,Tarjeta,False,5,556.52,0.0,556.52,242.76,313.76,56.38,False
ORD-002269,2025-10-08,CHH-01,Norte,Tienda,Hogar,Cafetera programable,1,1557.89,0.2,866.85,Recurrente,Transferencia,False,3,1557.89,311.58,1246.31,866.85,379.46,30.45,False
ORD-003058,2025-10-08,ZAP-01,Occidente,Online,Deportes,Tapete de yoga,2,377.45,0.05,161.97,Recurrente,Efectivo,True,3,754.9,37.74,717.16,323.94,393.22,54.83,False
ORD-000011,2025-10-09,CAN-01,Sureste,Online,Deportes,Mancuernas 10 kg,3,935.76,0.15,507.29,Nuevo,Efectivo,False,4,2807.28,421.09,2386.19,1521.87,864.32,36.22,False
ORD-000101,2025-10-09,ZAP-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3416.88,0.1,2334.37,Nuevo,Tarjeta,False,3,3416.88,341.69,3075.19,2334.37,740.82,24.09,False
ORD-000979,2025-10-09,GDL-01,Occidente,Online,Electrónica,Monitor 24 pulgadas,4,3222.11,0.05,2307.24,Recurrente,Tarjeta,False,4,12888.44,644.42,12244.02,9228.96,3015.06,24.62,True
ORD-002199,2025-10-09,VER-01,Golfo,Online,Deportes,Mancuernas 10 kg,2,892.12,0.1,535.14,Recurrente,Tarjeta,True,4,1784.24,178.42,1605.82,1070.28,535.54,33.35,False
ORD-002292,2025-10-09,MTY-01,Norte,Tienda,Hogar,Licuadora,4,958.9,0.0,558.26,Recurrente,Tarjeta,False,3,3835.6,0.0,3835.6,2233.04,1602.56,41.78,False
ORD-002482,2025-10-09,CAN-01,Sureste,Online,Deportes,Tapete de yoga,1,403.61,0.0,159.75,Recurrente,Tarjeta,False,3,403.61,0.0,403.61,159.75,243.86,60.42,False
ORD-002687,2025-10-09,VER-01,Golfo,Tienda,Deportes,Mancuernas 10 kg,1,872.67,0.15,516.15,Recurrente,Transferencia,False,5,872.67,130.9,741.77,516.15,225.62,30.42,False
ORD-002706,2025-10-09,MTY-01,Norte,Online,Deportes,Mancuernas 10 kg,4,872.73,0.1,535.91,Nuevo,Tarjeta,False,4,3490.92,349.09,3141.83,2143.64,998.19,31.77,False
ORD-002724,2025-10-09,CDMX-02,Centro,Tienda,Oficina,Lámpara LED,1,545.99,0.1,243.46,Recurrente,Efectivo,False,4,545.99,54.6,491.39,243.46,247.93,50.45,False
ORD-002774,2025-10-09,PUE-01,Centro,Online,Hogar,Licuadora,4,1003.86,0.05,572.06,Nuevo,Efectivo,False,4,4015.44,200.77,3814.67,2288.24,1526.43,40.01,False
ORD-000048,2025-10-10,ZAP-01,Occidente,Online,Oficina,Organizador de escritorio,1,272.96,0.15,107.96,Recurrente,Tarjeta,False,1,272.96,40.94,232.02,107.96,124.06,53.47,False
ORD-000721,2025-10-10,ZAP-01,Occidente,Tienda,Hogar,Licuadora,1,971.25,0.15,562.76,Recurrente,Tarjeta,False,2,971.25,145.69,825.56,562.76,262.8,31.83,False
ORD-001567,2025-10-10,CDMX-02,Centro,Tienda,Hogar,Licuadora,2,1014.52,0.15,564.31,Nuevo,Tarjeta,False,3,2029.04,304.36,1724.68,1128.62,596.06,34.56,False
ORD-001576,2025-10-10,ZAP-01,Occidente,Tienda,Oficina,Lámpara LED,1,557.99,0.1,242.54,Recurrente,Tarjeta,False,4,557.99,55.8,502.19,242.54,259.65,51.7,False
ORD-001831,2025-10-10,MTY-01,Norte,Tienda,Deportes,Mancuernas 10 kg,2,876.53,0.15,526.81,Recurrente,Tarjeta,False,4,1753.06,262.96,1490.1,1053.62,436.48,29.29,False
ORD-002267,2025-10-10,PUE-01,Centro,Tienda,Hogar,Juego de sábanas,1,642.63,0.3,317.5,Recurrente,Tarjeta,False,2,642.63,192.79,449.84,317.5,132.34,29.42,False
ORD-002455,2025-10-10,PUE-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,2,3390.87,0.0,2374.0,Recurrente,Tarjeta,False,1,6781.74,0.0,6781.74,4748.0,2033.74,29.99,True
ORD-002808,2025-10-10,CDMX-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,6,3349.79,0.3,2307.32,Nuevo,Tarjeta,False,4,20098.74,6029.62,14069.12,13843.92,225.2,1.6,True
ORD-003330,2025-10-10,GDL-01,Occidente,Online,Oficina,Silla ergonómica,1,2927.58,0.0,1828.35,Nuevo,Tarjeta,False,5,2927.58,0.0,2927.58,1828.35,1099.23,37.55,False
ORD-003390,2025-10-10,GDL-02,Occidente,Tienda,Deportes,Mochila deportiva,1,736.77,0.15,345.78,Recurrente,Tarjeta,False,2,736.77,110.52,626.25,345.78,280.47,44.79,False
ORD-000305,2025-10-11,PUE-01,Centro,Tienda,Oficina,Organizador de escritorio,2,280.97,0.2,105.58,Recurrente,Tarjeta,False,5,561.94,112.39,449.55,211.16,238.39,53.03,False
ORD-000364,2025-10-11,MER-01,Sureste,Tienda,Electrónica,Monitor 24 pulgadas,3,3411.08,0.05,2345.71,Nuevo,Transferencia,False,4,10233.24,511.66,9721.58,7037.13,2684.45,27.61,True
ORD-000431,2025-10-11,CDMX-02,Centro,Online,Deportes,Tapete de yoga,1,378.95,0.05,163.67,Recurrente,Tarjeta,True,5,378.95,18.95,360.0,163.67,196.33,54.54,False
ORD-002243,2025-10-11,GDL-02,Occidente,Tienda,Electrónica,Teclado mecánico,4,1208.78,0.0,715.13,Empresa,Tarjeta,False,1,4835.12,0.0,4835.12,2860.52,1974.6,40.84,False
ORD-002893,2025-10-11,MTY-02,Norte,Tienda,Oficina,Silla ergonómica,3,2999.64,0.0,1808.0,Nuevo,Efectivo,False,4,8998.92,0.0,8998.92,5424.0,3574.92,39.73,True
ORD-002988,2025-10-11,CDMX-01,Centro,Tienda,Hogar,Cafetera programable,1,1506.83,0.3,870.01,Recurrente,Efectivo,False,4,1506.83,452.05,1054.78,870.01,184.77,17.52,False
ORD-003028,2025-10-11,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3222.53,0.15,2375.19,Empresa,Tarjeta,False,3,3222.53,483.38,2739.15,2375.19,363.96,13.29,False
ORD-000132,2025-10-12,CDMX-02,Centro,Online,Electrónica,Audífonos Bluetooth,2,689.81,0.1,393.22,Recurrente,Transferencia,False,3,1379.62,137.96,1241.66,786.44,455.22,36.66,False
ORD-000646,2025-10-12,CHH-01,Norte,Tienda,Hogar,Cafetera programable,5,1513.14,0.0,873.4,Nuevo,Transferencia,False,4,7565.7,0.0,7565.7,4367.0,3198.7,42.28,True
ORD-000730,2025-10-12,GDL-02,Occidente,Online,Oficina,Silla ergonómica,2,2959.87,0.1,1877.35,Nuevo,Efectivo,False,5,5919.74,591.97,5327.77,3754.7,1573.07,29.53,False
ORD-001890,2025-10-12,MTY-01,Norte,Tienda,Electrónica,Teclado mecánico,1,1227.82,0.0,717.86,Recurrente,Tarjeta,False,2,1227.82,0.0,1227.82,717.86,509.96,41.53,False
ORD-002231,2025-10-12,GDL-01,Occidente,Online,Oficina,Organizador de escritorio,2,284.5,0.05,103.58,Recurrente,Tarjeta,True,3,569.0,28.45,540.55,207.16,333.39,61.68,False
ORD-002768,2025-10-12,GDL-02,Occidente,Online,Oficina,Organizador de escritorio,1,283.96,0.05,103.6,Recurrente,Transferencia,False,5,283.96,14.2,269.76,103.6,166.16,61.6,False
ORD-003416,2025-10-12,ZAP-01,Occidente,Tienda,Oficina,Lámpara LED,1,550.54,0.2,238.43,Recurrente,Tarjeta,False,4,550.54,110.11,440.43,238.43,202.0,45.86,False
ORD-003517,2025-10-12,MTY-01,Norte,Online,Oficina,Silla ergonómica,1,2861.48,0.1,1822.88,Nuevo,Tarjeta,False,5,2861.48,286.15,2575.33,1822.88,752.45,29.22,False
ORD-000050,2025-10-13,MTY-01,Norte,Tienda,Oficina,Silla ergonómica,2,3054.54,0.1,1801.45,Recurrente,Efectivo,False,3,6109.08,610.91,5498.17,3602.9,1895.27,34.47,False
ORD-001282,2025-10-13,CDMX-02,Centro,Tienda,Deportes,Mochila deportiva,3,759.51,0.0,339.52,Empresa,Transferencia,False,3,2278.53,0.0,2278.53,1018.56,1259.97,55.3,False
ORD-001348,2025-10-13,MTY-01,Norte,Online,Deportes,Tapete de yoga,2,399.76,0.05,161.72,Recurrente,Transferencia,False,4,799.52,39.98,759.54,323.44,436.1,57.42,False
ORD-002289,2025-10-13,VER-01,Golfo,Tienda,Hogar,Cafetera programable,3,1554.65,0.15,887.89,Recurrente,Tarjeta,False,5,4663.95,699.59,3964.36,2663.67,1300.69,32.81,False
ORD-002468,2025-10-13,GDL-02,Occidente,Tienda,Electrónica,Teclado mecánico,4,1240.11,0.05,716.44,Nuevo,Tarjeta,True,5,4960.44,248.02,4712.42,2865.76,1846.66,39.19,False
ORD-002565,2025-10-13,VER-01,Golfo,Online,Oficina,Lámpara LED,2,565.12,0.0,241.94,Nuevo,Tarjeta,False,4,1130.24,0.0,1130.24,483.88,646.36,57.19,False
ORD-002923,2025-10-13,MTY-02,Norte,Tienda,Deportes,Tapete de yoga,2,399.44,0.05,158.42,Nuevo,Efectivo,False,3,798.88,39.94,758.94,316.84,442.1,58.25,False
ORD-003012,2025-10-13,MTY-01,Norte,Online,Oficina,Lámpara LED,1,544.94,0.15,245.35,Nuevo,Tarjeta,False,4,544.94,81.74,463.2,245.35,217.85,47.03,False
ORD-000149,2025-10-14,PUE-01,Centro,Tienda,Electrónica,Audífonos Bluetooth,2,701.48,0.3,384.7,Recurrente,Tarjeta,False,4,1402.96,420.89,982.07,769.4,212.67,21.66,False
ORD-001375,2025-10-14,MER-01,Sureste,Tienda,Deportes,Mancuernas 10 kg,3,891.26,0.15,519.01,Recurrente,Tarjeta,False,5,2673.78,401.07,2272.71,1557.03,715.68,31.49,False
ORD-001547,2025-10-14,CDMX-01,Centro,Tienda,Oficina,Lámpara LED,1,554.54,0.0,243.87,Recurrente,Transferencia,True,4,554.54,0.0,554.54,243.87,310.67,56.02,False
ORD-001923,2025-10-14,GDL-01,Occidente,Tienda,Hogar,Cafetera programable,5,1523.56,0.3,884.71,Recurrente,Tarjeta,True,5,7617.8,2285.34,5332.46,4423.55,908.91,17.04,False
ORD-001957,2025-10-14,CDMX-02,Centro,Tienda,Oficina,Silla ergonómica,2,2844.16,0.15,1819.06,Recurrente,Efectivo,False,3,5688.32,853.25,4835.07,3638.12,1196.95,24.76,False
ORD-001982,2025-10-14,CDMX-01,Centro,Tienda,Hogar,Juego de sábanas,2,648.43,0.0,308.78,Recurrente,Tarjeta,False,5,1296.86,0.0,1296.86,617.56,679.3,52.38,False
ORD-002343,2025-10-14,GDL-02,Occidente,Tienda,Oficina,Organizador de escritorio,2,300.98,0.05,104.93,Nuevo,Tarjeta,False,4,601.96,30.1,571.86,209.86,362.0,63.3,False
ORD-002364,2025-10-14,CHH-01,Norte,Tienda,Deportes,Mancuernas 10 kg,2,900.76,0.0,528.96,Recurrente,Efectivo,False,4,1801.52,0.0,1801.52,1057.92,743.6,41.28,False
ORD-002809,2025-10-14,MTY-02,Norte,Tienda,Hogar,Juego de sábanas,4,661.67,0.1,311.4,Empresa,Tarjeta,False,3,2646.68,264.67,2382.01,1245.6,1136.41,47.71,False
ORD-003380,2025-10-14,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,2,698.62,0.2,375.1,Recurrente,Tarjeta,False,4,1397.24,279.45,1117.79,750.2,367.59,32.89,False
ORD-003483,2025-10-14,GDL-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,1,866.36,0.0,519.3,Recurrente,Tarjeta,False,4,866.36,0.0,866.36,519.3,347.06,40.06,False
ORD-000297,2025-10-15,CDMX-01,Centro,Tienda,Oficina,Organizador de escritorio,1,292.24,0.0,105.22,Empresa,Tarjeta,False,4,292.24,0.0,292.24,105.22,187.02,64.0,False
ORD-001768,2025-10-15,MTY-01,Norte,Online,Oficina,Organizador de escritorio,1,288.85,0.0,107.91,Nuevo,Efectivo,False,4,288.85,0.0,288.85,107.91,180.94,62.64,False
ORD-002142,2025-10-15,CDMX-02,Centro,Tienda,Hogar,Cafetera programable,2,1562.35,0.15,881.04,Recurrente,Tarjeta,False,5,3124.7,468.7,2656.0,1762.08,893.92,33.66,False
ORD-002613,2025-10-15,CDMX-01,Centro,Tienda,Oficina,Organizador de escritorio,2,285.5,0.0,105.5,Empresa,Tarjeta,False,4,571.0,0.0,571.0,211.0,360.0,63.05,False
ORD-002828,2025-10-15,MTY-01,Norte,Tienda,Hogar,Cafetera programable,5,1461.82,0.3,891.01,Recurrente,Tarjeta,False,1,7309.1,2192.73,5116.37,4455.05,661.32,12.93,False
ORD-002843,2025-10-15,CAN-01,Sureste,Tienda,Deportes,Tapete de yoga,3,395.17,0.15,155.64,Nuevo,Efectivo,False,5,1185.51,177.83,1007.68,466.92,540.76,53.66,False
ORD-000044,2025-10-16,GDL-02,Occidente,Online,Hogar,Licuadora,2,1020.47,0.1,555.58,Nuevo,Tarjeta,False,4,2040.94,204.09,1836.85,1111.16,725.69,39.51,False
ORD-000459,2025-10-16,CHH-01,Norte,Online,Deportes,Tapete de yoga,4,407.38,0.05,162.05,Recurrente,Tarjeta,False,4,1629.52,81.48,1548.04,648.2,899.84,58.13,False
ORD-000623,2025-10-16,CDMX-01,Centro,Tienda,Electrónica,Teclado mecánico,2,1235.46,0.2,712.36,Recurrente,Tarjeta,False,5,2470.92,494.18,1976.74,1424.72,552.02,27.93,False
ORD-000938,2025-10-16,CHH-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,4,691.92,0.15,390.49,Nuevo,Tarjeta,False,4,2767.68,415.15,2352.53,1561.96,790.57,33.61,False
ORD-001060,2025-10-16,ZAP-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,2,3080.61,0.0,2401.42,Nuevo,Tarjeta,False,5,6161.22,0.0,6161.22,4802.84,1358.38,22.05,True
ORD-001115,2025-10-16,GDL-01,Occidente,Tienda,Hogar,Licuadora,6,978.27,0.2,560.12,Recurrente,Efectivo,False,4,5869.62,1173.92,4695.7,3360.72,1334.98,28.43,False
ORD-001335,2025-10-16,CDMX-01,Centro,Tienda,Deportes,Tapete de yoga,3,403.52,0.1,157.4,Nuevo,Tarjeta,False,1,1210.56,121.06,1089.5,472.2,617.3,56.66,False
ORD-001554,2025-10-16,PUE-01,Centro,Tienda,Electrónica,Audífonos Bluetooth,1,687.83,0.05,380.46,Nuevo,Efectivo,False,4,687.83,34.39,653.44,380.46,272.98,41.78,False
ORD-001563,2025-10-16,MER-01,Sureste,Tienda,Hogar,Licuadora,1,1021.44,0.1,565.56,Recurrente,Tarjeta,False,4,1021.44,102.14,919.3,565.56,353.74,38.48,False
ORD-001689,2025-10-16,CAN-01,Sureste,Online,Electrónica,Audífonos Bluetooth,1,669.88,0.0,386.62,Recurrente,Efectivo,False,2,669.88,0.0,669.88,386.62,283.26,42.29,False
ORD-001700,2025-10-16,PUE-01,Centro,Tienda,Oficina,Silla ergonómica,5,2960.79,0.15,1806.87,Recurrente,Tarjeta,False,5,14803.95,2220.59,12583.36,9034.35,3549.01,28.2,True
ORD-002338,2025-10-16,ZAP-01,Occidente,Tienda,Hogar,Cafetera programable,2,1487.63,0.1,885.19,Nuevo,Efectivo,False,5,2975.26,297.53,2677.73,1770.38,907.35,33.89,False
ORD-003203,2025-10-16,GDL-02,Occidente,Online,Deportes,Tapete de yoga,5,412.77,0.1,161.05,Nuevo,Tarjeta,False,5,2063.85,206.38,1857.47,805.25,1052.22,56.65,False
ORD-000036,2025-10-17,GDL-01,Occidente,Tienda,Hogar,Cafetera programable,1,1544.48,0.0,854.8,Recurrente,Efectivo,False,4,1544.48,0.0,1544.48,854.8,689.68,44.65,False
ORD-000269,2025-10-17,MTY-01,Norte,Tienda,Hogar,Juego de sábanas,2,658.05,0.05,311.34,Recurrente,Efectivo,False,5,1316.1,65.8,1250.3,622.68,627.62,50.2,False
ORD-000289,2025-10-17,VER-01,Golfo,Tienda,Oficina,Silla ergonómica,1,2687.17,0.0,1842.24,Recurrente,Tarjeta,False,3,2687.17,0.0,2687.17,1842.24,844.93,31.44,False
ORD-000824,2025-10-17,CDMX-01,Centro,Tienda,Deportes,Tapete de yoga,1,388.68,0.15,158.91,Nuevo,Tarjeta,False,5,388.68,58.3,330.38,158.91,171.47,51.9,False
ORD-001364,2025-10-17,MTY-01,Norte,Tienda,Oficina,Organizador de escritorio,2,296.64,0.2,107.59,Recurrente,Tarjeta,False,5,593.28,118.66,474.62,215.18,259.44,54.66,False
ORD-001367,2025-10-17,PUE-01,Centro,Tienda,Hogar,Licuadora,1,1030.54,0.2,539.39,Nuevo,Tarjeta,False,3,1030.54,206.11,824.43,539.39,285.04,34.57,False
ORD-002138,2025-10-17,GDL-01,Occidente,Tienda,Oficina,Silla ergonómica,5,2787.69,0.05,1788.27,Recurrente,Tarjeta,False,5,13938.45,696.92,13241.53,8941.35,4300.18,32.47,True
ORD-002726,2025-10-17,GDL-01,Occidente,Online,Oficina,Organizador de escritorio,2,290.95,0.0,107.71,Empresa,Tarjeta,False,5,581.9,0.0,581.9,215.42,366.48,62.98,False
ORD-002882,2025-10-17,PUE-01,Centro,Tienda,Hogar,Cafetera programable,2,1474.07,0.15,864.03,Recurrente,Tarjeta,False,5,2948.14,442.22,2505.92,1728.06,777.86,31.04,False
ORD-002933,2025-10-17,MER-01,Sureste,Online,Hogar,Cafetera programable,2,1430.07,0.05,845.23,Recurrente,Tarjeta,True,4,2860.14,143.01,2717.13,1690.46,1026.67,37.79,False
ORD-003424,2025-10-17,CDMX-01,Centro,Tienda,Electrónica,Audífonos Bluetooth,4,716.0,0.0,384.87,Nuevo,Efectivo,False,3,2864.0,0.0,2864.0,1539.48,1324.52,46.25,False
ORD-000524,2025-10-18,MTY-01,Norte,Tienda,Oficina,Silla ergonómica,2,2864.37,0.1,1811.43,Empresa,Efectivo,False,4,5728.74,572.87,5155.87,3622.86,1533.01,29.73,False
ORD-000714,2025-10-18,GDL-02,Occidente,Online,Electrónica,Monitor 24 pulgadas,2,3250.31,0.0,2327.37,Recurrente,Efectivo,False,5,6500.62,0.0,6500.62,4654.74,1845.88,28.4,True
ORD-000765,2025-10-18,GDL-02,Occidente,Online,Hogar,Juego de sábanas,1,639.2,0.0,312.7,Recurrente,Efectivo,False,1,639.2,0.0,639.2,312.7,326.5,51.08,False
ORD-000941,2025-10-18,MER-01,Sureste,Online,Deportes,Tapete de yoga,3,412.59,0.1,158.94,Nuevo,Efectivo,False,1,1237.77,123.78,1113.99,476.82,637.17,57.2,False
ORD-001032,2025-10-18,ZAP-01,Occidente,Online,Electrónica,Audífonos Bluetooth,1,678.45,0.15,389.17,Nuevo,Tarjeta,False,4,678.45,101.77,576.68,389.17,187.51,32.52,False
