order_id,order_date,store_id,region,channel,category,product,units,unit_price,discount_pct,unit_cost,customer_segment,payment_method,returned,satisfaction
ORD-002028,2025-04-09,CAN-01,Sureste,Online,Electrónica,Monitor 24 pulgadas,2,3237.18,0.2,2314.22,Recurrente,Tarjeta,False,3.0
ORD-000940,2025-06-03,CDMX-01,Centro,Online,Electrónica,Monitor 24 pulgadas,3,3226.69,0.0,2389.82,Empresa,Tarjeta,False,3.0
ORD-002011,2025-03-13,CHH-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,2,3370.69,0.05,2344.92,Recurrente,Tarjeta,True,3.0
ORD-002364,2025-10-14,CHH-01,Norte,Tienda,Deportes,Mancuernas 10 kg,2,900.76,0.0,528.96,Recurrente,Efectivo,False,4.0
ORD-000639,2025-10-25,CAN-01,Sureste,Tienda,Hogar,Cafetera programable,1,1479.73,0.15,867.66,Recurrente,Efectivo,False,1.0
ORD-002613,2025-10-15,CDMX-01,Centro,Tienda,Oficina,Organizador de escritorio,2,285.5,0.0,105.5,Empresa,Tarjeta,False,4.0
ORD-000337,2025-05-13,VER-01,Golfo,Tienda,Oficina,Silla ergonómica,2,3034.88,0.0,1801.04,Recurrente,Tarjeta,False,3.0
ORD-001263,2025-11-10,VER-01,Golfo,Tienda,Hogar,Licuadora,4,1146.83,0.3,563.3,Recurrente,Efectivo,True,3.0
ORD-000799,2025-05-03,MER-01,Sureste,Tienda,Oficina,Organizador de escritorio,2,290.73,0.2,105.1,Nuevo,Tarjeta,True,5.0
ORD-001177,2025-07-18,ZAP-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3318.13,0.0,2278.6,Empresa,Tarjeta,True,3.0
ORD-003361,2025-05-06,GDL-02,Occidente,Tienda,Deportes,Tapete de yoga,5,400.03,0.05,157.83,Nuevo,Tarjeta,False,4.0
ORD-002380,2025-02-05,CAN-01,Sureste,Tienda,Hogar,Cafetera programable,1,1486.88,0.15,854.69,Nuevo,Tarjeta,False,4.0
ORD-002080,2025-04-07,GDL-02,Occidente,Tienda,Deportes,Mancuernas 10 kg,2,892.24,0.05,521.11,Nuevo,Tarjeta,False,4.0
ORD-002444,2025-05-09,VER-01,Golfo,Tienda,Electrónica,Audífonos Bluetooth,2,711.42,0.0,380.7,Nuevo,Tarjeta,True,2.0
ORD-002295,2025-04-25,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,3,3240.7,0.0,2389.17,Recurrente,Tarjeta,True,4.0
ORD-002504,2025-10-26,GDL-01,Occidente,Online,Deportes,Tapete de yoga,3,394.05,0.05,158.18,Empresa,Efectivo,False,5.0
ORD-001452,2025-09-05,VER-01,Golfo,Online,Oficina,Lámpara LED,2,560.42,0.1,240.56,Recurrente,Efectivo,False,5.0
ORD-000454,2025-03-30,CHH-01,Norte,Tienda,Oficina,Lámpara LED,4,549.96,0.1,237.34,Recurrente,Tarjeta,False,4.0
ORD-003396,2025-06-25,CDMX-02,Centro,Tienda,Electrónica,Monitor 24 pulgadas,1,3388.03,0.2,2372.2,Nuevo,Efectivo,False,4.0
ORD-001583,2025-03-31,ZAP-01,Occidente,Tienda,Electrónica,Teclado mecánico,4,1163.7,0.1,704.17,Recurrente,Tarjeta,False,5.0
ORD-002921,2025-12-25,CAN-01,Sureste,Tienda,Electrónica,Audífonos Bluetooth,2,790.04,0.15,381.76,Recurrente,Efectivo,False,5.0
ORD-000960,2025-01-11,GDL-01,Occidente,Tienda,Oficina,Lámpara LED,2,545.2,0.05,242.38,Recurrente,Tarjeta,False,2.0
ORD-000439,2025-03-08,GDL-02,Occidente,Tienda,Oficina,Organizador de escritorio,3,294.26,0.05,107.82,Recurrente,Efectivo,False,3.0
ORD-002459,2025-11-24,CDMX-01,Centro,Tienda,Hogar,Cafetera programable,2,1607.82,0.0,871.41,Recurrente,Tarjeta,False,4.0
ORD-001901,2025-09-08,CDMX-01,Centro,Tienda,Hogar,Licuadora,3,970.96,0.0,560.78,Nuevo,Tarjeta,False,2.0
ORD-000183,2025-06-12,MTY-02,Norte,Tienda,Deportes,Mancuernas 10 kg,1,896.89,0.2,532.86,Recurrente,Efectivo,False,3.0
ORD-000574,2025-03-23,GDL-01,Occidente,Tienda,Hogar,Juego de sábanas,2,649.43,0.05,313.87,Recurrente,Tarjeta,False,4.0
ORD-001864,2025-05-10,GDL-01,Occidente,Tienda,Electrónica,Teclado mecánico,2,1172.55,0.1,725.77,Nuevo,Tarjeta,False,5.0
ORD-001450,2025-08-27,MTY-01,Norte,Tienda,Deportes,Mancuernas 10 kg,5,900.88,0.15,522.99,Recurrente,Tarjeta,True,5.0
ORD-002476,2025-12-05,PUE-01,Centro,Online,Oficina,Organizador de escritorio,3,321.66,0.05,105.86,Recurrente,Tarjeta,False,5.0
ORD-000328,2025-04-15,GDL-02,Occidente,Online,Electrónica,Audífonos Bluetooth,4,723.53,0.2,382.48,Recurrente,Transferencia,False,3.0
ORD-001574,2025-12-08,MTY-01,Norte,Tienda,Electrónica,Teclado mecánico,2,1332.12,0.3,708.7,Recurrente,Efectivo,False,4.0
ORD-002238,2025-06-20,MTY-01,Norte,Online,Oficina,Organizador de escritorio,4,278.07,0.0,105.87,Nuevo,Tarjeta,False,4.0
ORD-000812,2025-05-26,CAN-01,Sureste,Online,Electrónica,Teclado mecánico,2,1133.42,0.1,727.57,Recurrente,Efectivo,False,3.0
ORD-002325,2025-10-05,CHH-01,Norte,Online,Deportes,Tapete de yoga,3,392.91,0.05,157.19,Recurrente,Tarjeta,False,5.0
ORD-000483,2025-06-07,CDMX-02,Centro,Online,Hogar,Juego de sábanas,5,649.87,0.0,317.7,Recurrente,Tarjeta,False,3.0
ORD-001599,2025-08-21,CHH-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,2,703.32,0.1,387.41,Recurrente,Tarjeta,False,5.0
ORD-003045,2025-12-19,CHH-01,Norte,Online,Oficina,Lámpara LED,1,603.91,0.0,242.52,Nuevo,Efectivo,False,3.0
ORD-002541,2025-04-01,CDMX-02,Centro,Online,Oficina,Organizador de escritorio,2,280.02,0.15,104.17,Recurrente,Tarjeta,False,5.0
ORD-000858,2025-02-19,MER-01,Sureste,Online,Electrónica,Monitor 24 pulgadas,2,3327.26,0.0,2361.5,Recurrente,Efectivo,False,5.0
ORD-000867,2025-08-28,CDMX-01,Centro,Tienda,Hogar,Juego de sábanas,1,628.66,0.1,317.08,Nuevo,Efectivo,False,5.0
ORD-001090,2025-07-14,PUE-01,Centro,Online,Deportes,Mochila deportiva,5,775.04,0.2,337.4,Nuevo,Tarjeta,False,4.0
ORD-001522,2025-04-01,MTY-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,1,715.41,0.1,385.89,Recurrente,Tarjeta,False,4.0
ORD-002481,2025-11-02,CHH-01,Norte,Tienda,Hogar,Juego de sábanas,1,746.66,0.2,309.48,Nuevo,Tarjeta,False,5.0
ORD-002873,2025-12-19,MTY-02,Norte,Online,Oficina,Organizador de escritorio,4,329.03,0.15,101.17,Recurrente,Efectivo,False,5.0
ORD-000383,2025-07-08,MTY-02,Norte,Tienda,Oficina,Lámpara LED,3,567.43,0.1,236.76,Recurrente,Tarjeta,False,3.0
ORD-003203,2025-10-16,GDL-02,Occidente,Online,Deportes,Tapete de yoga,5,412.77,0.1,161.05,Nuevo,Tarjeta,False,5.0
ORD-001547,2025-10-14,CDMX-01,Centro,Tienda,Oficina,Lámpara LED,1,554.54,0.0,243.87,Recurrente,Transferencia,True,4.0
ORD-002902,2025-10-23,PUE-01,Centro,Tienda,Oficina,Organizador de escritorio,-1,299.45,0.1,108.53,Recurrente,Tarjeta,False,2.0
ORD-000414,2025-08-20,MTY-02,Norte,Online,Electrónica,Monitor 24 pulgadas,6,3338.26,0.15,2399.08,Recurrente,Tarjeta,False,5.0
ORD-002300,2025-05-14,CHH-01,Norte,Online,Deportes,Mochila deportiva,1,759.0,0.05,342.88,Recurrente,Tarjeta,False,5.0
ORD-000247,2025-07-20,CHH-01,Norte,Tienda,Oficina,Silla ergonómica,1,2903.79,0.05,1835.17,Nuevo,Efectivo,False,3.0
ORD-001646,2025-04-21,PUE-01,Centro,Tienda,Hogar,Juego de sábanas,6,655.06,0.1,298.09,Nuevo,Tarjeta,False,5.0
ORD-002127,2025-05-25,CDMX-02,Centro,Tienda,Deportes,Mancuernas 10 kg,1,910.85,0.1,524.65,Nuevo,Tarjeta,False,5.0
ORD-000871,2025-04-23,PUE-01,Centro,Online,Deportes,Mochila deportiva,3,739.86,0.0,338.14,Recurrente,Tarjeta,False,5.0
ORD-002793,2025-07-27,ZAP-01,Occidente,Online,Hogar,Cafetera programable,3,1502.66,0.15,868.57,Recurrente,Tarjeta,False,3.0
ORD-002627,2025-09-08,CHH-01,Norte,Tienda,Deportes,Tapete de yoga,1,395.93,0.0,160.08,Recurrente,Tarjeta,False,3.0
ORD-002806,2025-04-23,GDL-01,Occidente,Online,Hogar,Licuadora,2,999.36,0.0,557.69,Recurrente,Transferencia,False,4.0
ORD-002747,2025-07-22,CDMX-01,Centro,Tienda,Deportes,Mochila deportiva,2,729.41,0.1,339.24,Recurrente,Efectivo,False,2.0
ORD-001513,2025-03-13,ZAP-01,Occidente,Tienda,Hogar,Juego de sábanas,1,663.25,0.05,313.88,Recurrente,Tarjeta,False,5.0
ORD-002243,2025-10-11,GDL-02,Occidente,Tienda,Electrónica,Teclado mecánico,4,1208.78,0.0,715.13,Empresa,Tarjeta,False,1.0
ORD-001246,2025-01-01,CDMX-02,Centro,Tienda,Deportes,Mochila deportiva,2,750.37,0.0,338.47,Nuevo,Transferencia,False,5.0
ORD-001231,2025-01-16,CHH-01,Norte,Tienda,Hogar,Licuadora,1,990.96,0.05,559.8,Nuevo,Efectivo,True,2.0
ORD-000384,2025-10-23,PUE-01,Centro,Tienda,Hogar,Licuadora,1,986.63,0.1,544.18,Recurrente,Tarjeta,False,3.0
ORD-001570,2025-07-26,GDL-02,Occidente,Online,Deportes,Mancuernas 10 kg,1,837.06,0.1,521.11,Empresa,Transferencia,False,4.0
ORD-002710,2025-04-24,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,3,681.93,0.05,385.88,Nuevo,Transferencia,False,3.0
ORD-001027,2025-03-30,CHH-01,Norte,Tienda,Hogar,Licuadora,2,1024.44,0.0,563.85,Recurrente,Efectivo,False,4.0
ORD-002989,2025-05-12,GDL-01,Occidente,Online,Deportes,Mancuernas 10 kg,5,903.51,0.15,516.88,Nuevo,Efectivo,False,1.0
ORD-000141,2025-11-02,MTY-01,Norte,Tienda,Oficina,Silla ergonómica,1,3101.91,0.0,1840.76,Recurrente,Tarjeta,False,4.0
ORD-000203,2025-02-26,MTY-01,Norte,Tienda,Deportes,Tapete de yoga,2,400.81,0.1,158.23,Nuevo,Tarjeta,False,4.0
ORD-002669,2025-06-02,CAN-01,Sureste,Online,Deportes,Mancuernas 10 kg,3,884.68,0.3,524.35,Nuevo,Tarjeta,True,4.0
ORD-001178,2025-02-12,MTY-02,Norte,Online,Deportes,Mancuernas 10 kg,2,867.43,0.0,523.28,Nuevo,Tarjeta,False,4.0
ORD-002826,2025-10-03,ZAP-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,3,895.27,0.1,520.26,Empresa,Tarjeta,False,3.0
ORD-001470,2025-06-08,GDL-01,Occidente,Online,Oficina,Silla ergonómica,1,2859.76,0.05,1779.09,Recurrente,Tarjeta,False,4.0
ORD-002235,2025-07-13,VER-01,Golfo,Online,Deportes,Tapete de yoga,1,408.85,0.0,157.55,Recurrente,Tarjeta,False,3.0
ORD-002620,2025-12-10,MTY-02,Norte,Online,Hogar,Cafetera programable,1,1524.22,0.0,846.58,Recurrente,Tarjeta,False,2.0
ORD-003575,2025-07-28,CAN-01,Sureste,Tienda,Electrónica,Audífonos Bluetooth,3,701.1,0.0,380.29,Empresa,Efectivo,False,5.0
ORD-003217,2025-09-04,GDL-02,Occidente,Tienda,Hogar,Cafetera programable,2,1485.14,0.15,857.91,Nuevo,Transferencia,False,5.0
ORD-002887,2025-09-20,CDMX-01,Centro,Online,Electrónica,Teclado mecánico,2,1220.39,0.15,716.98,Recurrente,Tarjeta,False,5.0
ORD-000435,2025-12-28,ZAP-01,Occidente,Online,Hogar,Licuadora,1,1100.82,0.0,558.62,Nuevo,Tarjeta,False,5.0
ORD-000768,2025-10-07,ZAP-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,1,908.91,0.0,514.55,Nuevo,Tarjeta,False,2.0
ORD-002442,2025-10-05,ZAP-01,Occidente,Tienda,Hogar,Juego de sábanas,2,673.92,0.05,304.09,Recurrente,Tarjeta,False,2.0
ORD-002200,2025-12-09,MTY-01,Norte,Online,Electrónica,Audífonos Bluetooth,2,749.64,0.0,398.49,Empresa,Tarjeta,False,4.0
ORD-000264,2025-06-29,MTY-02,Norte,Tienda,Oficina,Lámpara LED,1,562.38,0.0,237.52,Nuevo,Efectivo,False,5.0
ORD-003565,2025-02-06,MTY-02,Norte,Online,Hogar,Juego de sábanas,3,667.87,0.1,316.17,Nuevo,Tarjeta,False,5.0
ORD-001208,2025-06-05,GDL-02,Occidente,Online,Deportes,Mochila deportiva,-1,733.78,0.0,342.7,Recurrente,Efectivo,False,5.0
ORD-001946,2025-04-28,GDL-01,Occidente,Tienda,Oficina,Lámpara LED,3,564.15,0.05,242.0,Nuevo,Tarjeta,True,2.0
ORD-003277,2025-03-16,CDMX-01,Centro,Online,Hogar,Licuadora,2,976.03,0.0,567.15,Nuevo,Tarjeta,True,3.0
ORD-001922,2025-05-03,VER-01,Golfo,Online,Electrónica,Audífonos Bluetooth,3,723.19,0.15,377.43,Nuevo,Tarjeta,False,5.0
ORD-001257,2025-12-29,ZAP-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3532.03,0.05,2320.16,Recurrente,Tarjeta,False,5.0
ORD-000450,2025-04-07,MTY-02,Norte,Tienda,Oficina,Lámpara LED,1,526.14,0.0,242.99,Empresa,Tarjeta,False,5.0
ORD-003013,2025-03-07,CDMX-02,Centro,Tienda,Electrónica,Audífonos Bluetooth,1,688.85,0.1,376.47,Recurrente,Efectivo,False,5.0
ORD-001794,2025-04-17,CHH-01,Norte,Tienda,Hogar,Cafetera programable,1,1480.09,0.2,868.63,Recurrente,Tarjeta,False,4.0
ORD-002290,2025-07-18,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,2,3308.04,0.15,2347.25,Nuevo,Tarjeta,False,2.0
ORD-000997,2025-06-05,CDMX-01,Centro,Tienda,Electrónica,Audífonos Bluetooth,2,670.8,0.1,385.84,Recurrente,Tarjeta,False,4.0
ORD-002161,2025-10-28,CHH-01,Norte,Tienda,Hogar,Juego de sábanas,5,617.67,0.2,308.02,Empresa,Transferencia,False,3.0
ORD-003042,2025-07-13,MTY-01,Norte,Tienda,Hogar,Juego de sábanas,1,643.43,0.1,306.8,Nuevo,Efectivo,False,4.0
ORD-000941,2025-10-18,MER-01,Sureste,Online,Deportes,Tapete de yoga,3,412.59,0.1,158.94,Nuevo,Efectivo,False,1.0
ORD-002650,2025-06-09,CAN-01,Sureste,Tienda,Oficina,Lámpara LED,2,537.78,0.1,238.61,Recurrente,Tarjeta,False,4.0
ORD-000864,2025-02-26,GDL-01,Occidente,Tienda,Hogar,Juego de sábanas,3,661.26,0.1,305.94,Recurrente,Tarjeta,False,2.0
ORD-003496,2025-07-03,CHH-01,Norte,Tienda,Hogar,Juego de sábanas,3,650.59,0.15,311.34,Recurrente,Tarjeta,False,3.0
ORD-002246,2025-12-25,PUE-01,Centro,Tienda,Electrónica,Teclado mecánico,4,1329.19,0.05,743.45,Recurrente,Tarjeta,True,5.0
ORD-003479,2025-12-18,GDL-01,Occidente,Tienda,Electrónica,Teclado mecánico,5,1318.75,0.1,715.97,Recurrente,Tarjeta,False,5.0
ORD-002164,2025-09-25,CDMX-02,Centro,Online,Deportes,Tapete de yoga,3,394.74,0.1,163.42,Recurrente,Tarjeta,False,5.0
ORD-003229,2025-02-17,CAN-01,Sureste,Tienda,Electrónica,Teclado mecánico,1,1210.82,0.0,724.29,Nuevo,Tarjeta,False,4.0
ORD-002949,2025-03-08,GDL-02,Occidente,Tienda,Hogar,Cafetera programable,1,1484.01,0.0,850.06,Recurrente,Tarjeta,False,3.0
ORD-002002,2025-12-06,MTY-02,Norte,Tienda,Hogar,Cafetera programable,2,1658.91,0.1,878.93,Nuevo,Efectivo,False,5.0
ORD-000064,2025-08-01,CHH-01,Norte,Tienda,Oficina,Organizador de escritorio,4,294.89,0.0,106.67,Recurrente,Tarjeta,False,3.0
ORD-000263,2025-12-03,CAN-01,Sureste,Tienda,Deportes,Tapete de yoga,1,452.41,0.0,159.42,Recurrente,Tarjeta,False,5.0
ORD-001182,2025-10-08,PUE-01,Centro,Tienda,Oficina,Silla ergonómica,1,2725.13,0.0,1777.85,Recurrente,Transferencia,False,5.0
ORD-002382,2025-08-09,MTY-02,Norte,Tienda,Hogar,Licuadora,1,1003.06,0.1,555.22,Nuevo,Efectivo,False,3.0
ORD-002217,2025-12-14,CDMX-01,Centro,Online,Hogar,Juego de sábanas,2,704.56,0.0,308.91,Empresa,Tarjeta,False,4.0
ORD-001136,2025-12-20,CHH-01,Norte,Tienda,Oficina,Silla ergonómica,2,3157.51,0.2,1853.0,Nuevo,Transferencia,False,4.0
ORD-002226,2025-01-28,ZAP-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,1,877.51,0.0,512.79,Nuevo,Efectivo,False,4.0
ORD-001728,2025-06-08,MER-01,Sureste,Tienda,Electrónica,Teclado mecánico,5,1198.96,0.0,717.85,Nuevo,Tarjeta,False,4.0
ORD-001534,2025-05-09,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3290.47,0.1,2420.12,Recurrente,Transferencia,True,3.0
ORD-003192,2025-01-21,MTY-02,Norte,Tienda,Hogar,Juego de sábanas,4,620.97,0.3,317.43,Empresa,Tarjeta,False,4.0
ORD-003230,2025-06-21,GDL-02,Occidente,Tienda,Hogar,Cafetera programable,6,1539.91,0.05,881.44,Recurrente,Efectivo,False,4.0
ORD-002035,2025-06-13,VER-01,Golfo,Tienda,Hogar,Licuadora,1,995.05,0.1,572.03,Nuevo,Efectivo,False,5.0
ORD-003077,2025-04-14,MER-01,Sureste,Tienda,Electrónica,Teclado mecánico,3,1194.68,0.15,700.47,Nuevo,Efectivo,False,3.0
ORD-003368,2025-01-06,CDMX-02,Centro,Online,Hogar,Juego de sábanas,3,651.12,0.05,309.71,Nuevo,Efectivo,False,1.0
ORD-003030,2025-03-18,CDMX-01,Centro,Tienda,Hogar,Cafetera programable,4,1511.59,0.0,856.69,Recurrente,Efectivo,False,5.0
ORD-002327,2025-09-06,MER-01,Sureste,Tienda,Hogar,Licuadora,2,974.5,0.05,561.08,Nuevo,Efectivo,False,4.0
ORD-001983,2025-02-18,VER-01,Golfo,Tienda,Hogar,Juego de sábanas,4,649.82,0.05,312.01,Recurrente,Efectivo,False,2.0
ORD-000789,2025-06-17,VER-01,Golfo,Tienda,Electrónica,Monitor 24 pulgadas,5,3283.71,0.1,2262.22,Recurrente,Tarjeta,False,4.0
ORD-001173,2025-06-14,CHH-01,Norte,Online,Electrónica,Monitor 24 pulgadas,2,3471.13,0.1,2330.92,Recurrente,Tarjeta,False,4.0
ORD-000646,2025-10-12,CHH-01,Norte,Tienda,Hogar,Cafetera programable,5,1513.14,0.0,873.4,Nuevo,Transferencia,False,4.0
ORD-003457,2025-02-08,VER-01,Golfo,Online,Electrónica,Teclado mecánico,1,1152.97,0.05,722.65,Empresa,Tarjeta,False,4.0
ORD-002410,2025-09-21,CHH-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,2,3284.45,0.1,2366.4,Empresa,Transferencia,False,4.0
ORD-002174,2025-03-25,MTY-01,Norte,Online,Oficina,Silla ergonómica,1,2786.87,0.05,1825.64,Recurrente,Tarjeta,False,2.0
ORD-001053,2025-07-12,ZAP-01,Occidente,Tienda,Deportes,Mochila deportiva,1,733.61,0.3,346.61,Recurrente,Efectivo,False,2.0
ORD-002892,2025-06-02,CAN-01,Sureste,Tienda,Deportes,Mochila deportiva,1,737.09,0.2,341.06,Nuevo,Efectivo,False,2.0
ORD-002245,2025-08-09,VER-01,Golfo,Tienda,Hogar,Cafetera programable,1,1444.77,0.0,887.72,Recurrente,Efectivo,True,5.0
ORD-001918,2025-06-14,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,2,688.01,0.0,387.19,Nuevo,Tarjeta,False,1.0
ORD-003578,2025-08-01,CHH-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,2,683.3,0.1,393.87,Recurrente,Tarjeta,False,5.0
ORD-002599,2025-11-23,ZAP-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,5,1021.2,0.1,513.38,Nuevo,Efectivo,False,5.0
ORD-000471,2025-10-23,CHH-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,2,707.17,0.2,387.27,Recurrente,Tarjeta,False,5.0
ORD-001114,2025-12-09,MTY-02,,Tienda,Hogar,Juego de sábanas,2,721.23,0.0,308.52,Nuevo,Transferencia,False,4.0
ORD-000174,2025-07-06,MER-01,Sureste,Tienda,Electrónica,Monitor 24 pulgadas,1,3094.7,0.05,2332.49,Empresa,Transferencia,False,5.0
ORD-002546,2025-03-31,MTY-02,Norte,Online,Electrónica,Monitor 24 pulgadas,2,3301.94,0.0,2290.84,Recurrente,Tarjeta,False,3.0
ORD-002976,2025-06-05,CDMX-01,Centro,Tienda,Electrónica,Teclado mecánico,6,1240.97,0.2,732.22,Nuevo,Tarjeta,False,5.0
ORD-000566,2025-09-08,VER-01,Golfo,Tienda,Electrónica,Audífonos Bluetooth,4,700.59,0.1,381.18,Nuevo,Transferencia,False,3.0
ORD-000983,2025-02-23,MER-01,Sureste,Online,Deportes,Tapete de yoga,2,411.67,0.2,161.2,Empresa,Tarjeta,False,3.0
ORD-000919,2025-03-24,MTY-02,Norte,Online,Electrónica,Monitor 24 pulgadas,1,3391.19,0.15,2379.84,Empresa,Tarjeta,True,4.0
ORD-002491,2025-02-05,MTY-01,Norte,Tienda,Oficina,Organizador de escritorio,1,295.19,0.0,105.7,Recurrente,Tarjeta,False,5.0
ORD-001715,2025-04-07,GDL-01,Occidente,Online,Electrónica,Monitor 24 pulgadas,2,3254.88,0.0,2284.86,Recurrente,Efectivo,False,4.0
ORD-001033,2025-06-12,CDMX-01,Centro,Tienda,Oficina,Organizador de escritorio,1,274.6,0.0,103.66,Recurrente,Tarjeta,False,4.0
ORD-000085,2025-09-21,MTY-02,Norte,Online,Deportes,Mochila deportiva,3,705.8,0.15,326.1,Recurrente,Efectivo,False,5.0
ORD-001974,2025-08-30,MER-01,Sureste,Tienda,Electrónica,Teclado mecánico,1,1161.14,0.1,727.69,Recurrente,Tarjeta,False,2.0
ORD-000277,2025-06-15,ZAP-01,Occidente,Tienda,Hogar,Juego de sábanas,4,658.84,0.2,315.25,Nuevo,Tarjeta,False,4.0
ORD-001212,2025-07-24,PUE-01,Centro,Online,Deportes,Tapete de yoga,3,390.46,0.1,156.45,Nuevo,Tarjeta,False,5.0
ORD-002134,2025-02-06,GDL-01,Occidente,Online,Electrónica,Monitor 24 pulgadas,2,3136.19,0.15,2336.09,Recurrente,Tarjeta,False,3.0
ORD-003222,2025-08-31,CHH-01,Norte,Tienda,Hogar,Licuadora,2,978.88,0.3,552.51,Nuevo,Transferencia,False,3.0
ORD-003150,2025-02-13,CDMX-02,Centro,Online,Oficina,Organizador de escritorio,1,281.76,0.1,105.71,Recurrente,Tarjeta,False,4.0
ORD-000750,2025-10-08,PUE-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,5,3365.24,0.0,2331.28,Recurrente,Efectivo,False,4.0
ORD-000036,2025-10-17,GDL-01,Occidente,Tienda,Hogar,Cafetera programable,1,1544.48,0.0,854.8,Recurrente,Efectivo,False,4.0
ORD-002615,2025-10-31,PUE-01,Centro,Online,Oficina,Lámpara LED,3,549.81,0.3,242.52,Recurrente,Tarjeta,False,5.0
ORD-002570,2025-10-27,MTY-02,Norte,Tienda,Deportes,Mochila deportiva,1,782.54,0.0,328.84,Nuevo,Efectivo,False,4.0
ORD-002094,2025-09-22,GDL-02,Occidente,Tienda,Electrónica,Teclado mecánico,4,1215.14,0.0,737.18,Recurrente,Tarjeta,False,1.0
ORD-003027,2025-10-04,CHH-01,Norte,Tienda,Hogar,Licuadora,3,979.51,0.15,567.97,Empresa,Tarjeta,False,4.0
ORD-003188,2025-05-17,CDMX-02,Centro,Tienda,Deportes,Tapete de yoga,2,397.13,0.3,159.14,Nuevo,Tarjeta,False,4.0
ORD-002169,2025-03-04,CAN-01,Sureste,Tienda,Electrónica,Audífonos Bluetooth,2,708.54,0.15,388.46,Recurrente,Transferencia,False,4.0
ORD-002539,2025-09-16,GDL-01,Occidente,Online,Hogar,Cafetera programable,2,1507.48,0.0,880.75,Recurrente,Efectivo,False,5.0
ORD-001107,2025-12-26,GDL-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,5,994.77,0.05,524.95,Nuevo,Tarjeta,False,3.0
ORD-003421,2025-03-30,MER-01,Sureste,Tienda,Hogar,Juego de sábanas,2,633.72,0.1,317.09,Recurrente,Tarjeta,False,3.0
ORD-001176,2025-01-25,GDL-02,Occidente,Online,Electrónica,Teclado mecánico,2,1172.76,0.0,729.41,Nuevo,Efectivo,False,3.0
ORD-003444,2025-09-23,MTY-01,Norte,Tienda,Oficina,Silla ergonómica,1,2940.45,0.05,1770.68,Nuevo,Efectivo,False,4.0
ORD-002586,2025-11-14,CHH-01,Norte,Online,Oficina,Silla ergonómica,2,3161.78,0.05,1817.88,Recurrente,Tarjeta,False,5.0
ORD-002946,2025-05-07,CHH-01,Norte,Tienda,Deportes,Tapete de yoga,2,414.12,0.05,157.5,Recurrente,Transferencia,False,3.0
ORD-002023,2025-04-01,MER-01,Sureste,Tienda,Deportes,Mochila deportiva,3,793.66,0.1,345.98,Recurrente,Tarjeta,False,4.0
ORD-002271,2025-05-10,CAN-01,Sureste,Tienda,Electrónica,Monitor 24 pulgadas,1,3363.81,0.1,2374.19,Nuevo,Transferencia,False,3.0
ORD-001248,2025-04-09,MTY-01,Norte,Tienda,Hogar,Cafetera programable,1,1516.13,0.2,870.59,Nuevo,Tarjeta,False,5.0
ORD-000813,2025-07-08,CDMX-01,Centro,Tienda,Deportes,Mancuernas 10 kg,1,929.59,0.2,523.94,Recurrente,Tarjeta,False,5.0
ORD-000051,2025-11-13,CHH-01,Norte,Online,Electrónica,Teclado mecánico,3,1349.81,0.3,724.03,Nuevo,Efectivo,False,1.0
ORD-003158,2025-02-13,MER-01,Sureste,Online,Electrónica,Audífonos Bluetooth,2,705.63,0.1,389.97,Recurrente,Transferencia,False,5.0
ORD-000966,2025-11-26,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,1,776.14,0.1,370.23,Nuevo,Tarjeta,False,4.0
ORD-000494,2025-03-05,CDMX-01,Centro,Tienda,Hogar,Cafetera programable,4,1550.22,0.0,868.2,Nuevo,Tarjeta,False,1.0
ORD-000782,2025-07-16,CDMX-02,Centro,Tienda,Oficina,Organizador de escritorio,3,285.88,0.0,102.14,Recurrente,Tarjeta,False,4.0
ORD-002043,2025-08-11,MTY-01,Norte,Tienda,Deportes,Mochila deportiva,2,729.44,0.05,333.12,Recurrente,Tarjeta,False,5.0
ORD-003182,2025-01-24,CDMX-02,Centro,Online,Hogar,Juego de sábanas,4,684.58,0.1,305.49,Recurrente,Tarjeta,False,4.0
